county,countyfips,year,value,age,datatype
Rio Blanco,103,2010,411.15,30_34,expectedpopulation
Rio Blanco,103,2010,0.21,30_34,migrationrate
Rio Blanco,103,2010,1,30_34,netmigration
Rio Blanco,103,2010,467.32,35_39,expectedpopulation
Rio Blanco,103,2010,1.22,35_39,migrationrate
Rio Blanco,103,2010,6,35_39,netmigration
Rio Blanco,103,2010,384.38,40_44,expectedpopulation
Rio Blanco,103,2010,-0.62,40_44,migrationrate
Rio Blanco,103,2010,-2,40_44,netmigration
Rio Blanco,103,2010,384.86,45_49,expectedpopulation
Rio Blanco,103,2010,-13.21,45_49,migrationrate
Rio Blanco,103,2010,-51,45_49,netmigration
Rio Blanco,103,2010,378.58,50_54,expectedpopulation
Rio Blanco,103,2010,-11.78,50_54,migrationrate
Rio Blanco,103,2010,-45,50_54,netmigration
Rio Blanco,103,2010,493.07,55_59,expectedpopulation
Rio Blanco,103,2010,-5.9,55_59,migrationrate
Rio Blanco,103,2010,-29,55_59,netmigration
Rio Blanco,103,2010,572.18,60_64,expectedpopulation
Rio Blanco,103,2010,-12.97,60_64,migrationrate
Rio Blanco,103,2010,-74,60_64,netmigration
Rio Blanco,103,2010,399.89,65_69,expectedpopulation
Rio Blanco,103,2010,-4.22,65_69,migrationrate
Rio Blanco,103,2010,-17,65_69,netmigration
Rio Blanco,103,2010,342.32,70_74,expectedpopulation
Rio Blanco,103,2010,-19.08,70_74,migrationrate
Rio Blanco,103,2010,-65,70_74,netmigration
Rio Grande,105,1950,1560,00_04,expectedpopulation
Rio Grande,105,1950,-6.1,00_04,migrationrate
Rio Grande,105,1950,-96,00_04,netmigration
Rio Grande,105,1950,2069,05_09,expectedpopulation
Rio Grande,105,1950,-32.6,05_09,migrationrate
Rio Grande,105,1950,-676,05_09,netmigration
Rio Grande,105,1950,1916,10_14,expectedpopulation
Rio Grande,105,1950,-31.7,10_14,migrationrate
Rio Grande,105,1950,-608,10_14,netmigration
Rio Grande,105,1950,1522,15_19,expectedpopulation
Rio Grande,105,1950,-38,15_19,migrationrate
Rio Grande,105,1950,-579,15_19,netmigration
Rio Grande,105,1950,1192,20_24,expectedpopulation
Rio Grande,105,1950,-55.9,20_24,migrationrate
Rio Grande,105,1950,-667,20_24,netmigration
Rio Grande,105,1950,1082,25_29,expectedpopulation
Rio Grande,105,1950,-44.7,25_29,migrationrate
Rio Grande,105,1950,-484,25_29,netmigration
Rio Grande,105,1950,863,30_34,expectedpopulation
Rio Grande,105,1950,-33.8,30_34,migrationrate
Rio Grande,105,1950,-292,30_34,netmigration
Rio Grande,105,1950,895,35_39,expectedpopulation
Rio Grande,105,1950,-28.2,35_39,migrationrate
Rio Grande,105,1950,-253,35_39,netmigration
Rio Grande,105,1950,817,40_44,expectedpopulation
Rio Grande,105,1950,-23.6,40_44,migrationrate
Rio Grande,105,1950,-193,40_44,netmigration
Rio Grande,105,1950,794,45_49,expectedpopulation
Rio Grande,105,1950,-22,45_49,migrationrate
Rio Grande,105,1950,-175,45_49,netmigration
Rio Grande,105,1950,628,50_54,expectedpopulation
Rio Grande,105,1950,-11.9,50_54,migrationrate
Rio Grande,105,1950,-75,50_54,netmigration
Rio Grande,105,1950,549,55_59,expectedpopulation
Rio Grande,105,1950,-12.9,55_59,migrationrate
Rio Grande,105,1950,-71,55_59,netmigration
Rio Grande,105,1950,440,60_64,expectedpopulation
Rio Grande,105,1950,-9.3,60_64,migrationrate
Rio Grande,105,1950,-41,60_64,netmigration
Rio Grande,105,1950,388,65_69,expectedpopulation
Rio Grande,105,1950,-5.6,65_69,migrationrate
Rio Grande,105,1950,-22,65_69,netmigration
Rio Grande,105,1950,288,70_74,expectedpopulation
Rio Grande,105,1950,0.6,70_74,migrationrate
Rio Grande,105,1950,2,70_74,netmigration
Rio Grande,105,1960,985,00_04,expectedpopulation
Rio Grande,105,1960,-5.2,00_04,migrationrate
Rio Grande,105,1960,-52,00_04,netmigration
Rio Grande,105,1960,1371,05_09,expectedpopulation
Rio Grande,105,1960,-17.6,05_09,migrationrate
Rio Grande,105,1960,-242,05_09,netmigration
Rio Grande,105,1960,1456,10_14,expectedpopulation
Rio Grande,105,1960,-10,10_14,migrationrate
Rio Grande,105,1960,-147,10_14,netmigration
Rio Grande,105,1960,1382,15_19,expectedpopulation
Rio Grande,105,1960,-23.6,15_19,migrationrate
Rio Grande,105,1960,-327,15_19,netmigration
Rio Grande,105,1960,1264,20_24,expectedpopulation
Rio Grande,105,1960,-53,20_24,migrationrate
Rio Grande,105,1960,-671,20_24,netmigration
Rio Grande,105,1960,907,25_29,expectedpopulation
Rio Grande,105,1960,-39.5,25_29,migrationrate
Rio Grande,105,1960,-359,25_29,netmigration
Rio Grande,105,1960,520,30_34,expectedpopulation
Rio Grande,105,1960,-0.1,30_34,migrationrate
Rio Grande,105,1960,-1,30_34,netmigration
Rio Grande,105,1960,587,35_39,expectedpopulation
Rio Grande,105,1960,-8.5,35_39,migrationrate
Rio Grande,105,1960,-50,35_39,netmigration
Rio Grande,105,1960,560,40_44,expectedpopulation
Rio Grande,105,1960,2.3,40_44,migrationrate
Rio Grande,105,1960,13,40_44,netmigration
Rio Grande,105,1960,615,45_49,expectedpopulation
Rio Grande,105,1960,-3.5,45_49,migrationrate
Rio Grande,105,1960,-22,45_49,netmigration
Rio Grande,105,1960,590,50_54,expectedpopulation
Rio Grande,105,1960,-6.4,50_54,migrationrate
Rio Grande,105,1960,-38,50_54,netmigration
Rio Grande,105,1960,562,55_59,expectedpopulation
Rio Grande,105,1960,-5.8,55_59,migrationrate
Rio Grande,105,1960,-33,55_59,netmigration
Rio Grande,105,1960,491,60_64,expectedpopulation
Rio Grande,105,1960,-2.2,60_64,migrationrate
Rio Grande,105,1960,-11,60_64,netmigration
Rio Grande,105,1960,389,65_69,expectedpopulation
Rio Grande,105,1960,-4.8,65_69,migrationrate
Rio Grande,105,1960,-19,65_69,netmigration
Rio Grande,105,1960,299,70_74,expectedpopulation
Rio Grande,105,1960,3,70_74,migrationrate
Rio Grande,105,1960,9,70_74,netmigration
Rio Grande,105,1970,938,00_04,expectedpopulation
Rio Grande,105,1970,-7.4,00_04,migrationrate
Rio Grande,105,1970,-70,00_04,netmigration
Rio Grande,105,1970,980,05_09,expectedpopulation
Rio Grande,105,1970,-11.4,05_09,migrationrate
Rio Grande,105,1970,-112,05_09,netmigration
Rio Grande,105,1970,948,10_14,expectedpopulation
Rio Grande,105,1970,2.1,10_14,migrationrate
Rio Grande,105,1970,20,10_14,netmigration
Rio Grande,105,1970,1143,15_19,expectedpopulation
Rio Grande,105,1970,-13.9,15_19,migrationrate
Rio Grande,105,1970,-159,15_19,netmigration
Rio Grande,105,1970,1290,20_24,expectedpopulation
Rio Grande,105,1970,-37,20_24,migrationrate
Rio Grande,105,1970,-478,20_24,netmigration
Rio Grande,105,1970,1044,25_29,expectedpopulation
Rio Grande,105,1970,-18.8,25_29,migrationrate
Rio Grande,105,1970,-197,25_29,netmigration
Rio Grande,105,1970,592,30_34,expectedpopulation
Rio Grande,105,1970,18.5,30_34,migrationrate
Rio Grande,105,1970,110,30_34,netmigration
Rio Grande,105,1970,552,35_39,expectedpopulation
Rio Grande,105,1970,14.4,35_39,migrationrate
Rio Grande,105,1970,80,35_39,netmigration
Rio Grande,105,1970,521,40_44,expectedpopulation
Rio Grande,105,1970,5.3,40_44,migrationrate
Rio Grande,105,1970,28,40_44,netmigration
Rio Grande,105,1970,533,45_49,expectedpopulation
Rio Grande,105,1970,-2.6,45_49,migrationrate
Rio Grande,105,1970,-14,45_49,netmigration
Rio Grande,105,1970,556,50_54,expectedpopulation
Rio Grande,105,1970,-12.2,50_54,migrationrate
Rio Grande,105,1970,-68,50_54,netmigration
Rio Grande,105,1970,567,55_59,expectedpopulation
Rio Grande,105,1970,-10.2,55_59,migrationrate
Rio Grande,105,1970,-58,55_59,netmigration
Rio Grande,105,1970,501,60_64,expectedpopulation
Rio Grande,105,1970,-9.1,60_64,migrationrate
Rio Grande,105,1970,-46,60_64,netmigration
Rio Grande,105,1970,454,65_69,expectedpopulation
Rio Grande,105,1970,-1.3,65_69,migrationrate
Rio Grande,105,1970,-6,65_69,netmigration
Rio Grande,105,1970,375,70_74,expectedpopulation
Rio Grande,105,1970,-7.4,70_74,migrationrate
Rio Grande,105,1970,-28,70_74,netmigration
Rio Grande,105,1980,1003,00_04,expectedpopulation
Rio Grande,105,1980,-12.3,00_04,migrationrate
Rio Grande,105,1980,-123,00_04,netmigration
Rio Grande,105,1980,1079,05_09,expectedpopulation
Rio Grande,105,1980,-8.4,05_09,migrationrate
Rio Grande,105,1980,-91,05_09,netmigration
Rio Grande,105,1980,865,10_14,expectedpopulation
Rio Grande,105,1980,8.1,10_14,migrationrate
Rio Grande,105,1980,70,10_14,netmigration
Rio Grande,105,1980,869,15_19,expectedpopulation
Rio Grande,105,1980,-10.1,15_19,migrationrate
Rio Grande,105,1980,-88,15_19,netmigration
Rio Grande,105,1980,973,20_24,expectedpopulation
Rio Grande,105,1980,-44.6,20_24,migrationrate
Rio Grande,105,1980,-434,20_24,netmigration
Rio Grande,105,1980,981,25_29,expectedpopulation
Rio Grande,105,1980,-26.2,25_29,migrationrate
Rio Grande,105,1980,-257,25_29,netmigration
Rio Grande,105,1980,803,30_34,expectedpopulation
Rio Grande,105,1980,6.4,30_34,migrationrate
Rio Grande,105,1980,52,30_34,netmigration
Rio Grande,105,1980,833,35_39,expectedpopulation
Rio Grande,105,1980,-2.1,35_39,migrationrate
Rio Grande,105,1980,-17,35_39,netmigration
Rio Grande,105,1980,688,40_44,expectedpopulation
Rio Grande,105,1980,2.1,40_44,migrationrate
Rio Grande,105,1980,14,40_44,netmigration
Rio Grande,105,1980,615,45_49,expectedpopulation
Rio Grande,105,1980,-1.2,45_49,migrationrate
Rio Grande,105,1980,-7,45_49,netmigration
Rio Grande,105,1980,526,50_54,expectedpopulation
Rio Grande,105,1980,-4.6,50_54,migrationrate
Rio Grande,105,1980,-24,50_54,netmigration
Rio Grande,105,1980,488,55_59,expectedpopulation
Rio Grande,105,1980,5.7,55_59,migrationrate
Rio Grande,105,1980,28,55_59,netmigration
Rio Grande,105,1980,440,60_64,expectedpopulation
Rio Grande,105,1980,12,60_64,migrationrate
Rio Grande,105,1980,53,60_64,netmigration
Rio Grande,105,1980,435,65_69,expectedpopulation
Rio Grande,105,1980,11.4,65_69,migrationrate
Rio Grande,105,1980,49,65_69,netmigration
Rio Grande,105,1980,358,70_74,expectedpopulation
Rio Grande,105,1980,8,70_74,migrationrate
Rio Grande,105,1980,29,70_74,netmigration
Rio Grande,105,1990,820,00_04,expectedpopulation
Rio Grande,105,1990,10.6,00_04,migrationrate
Rio Grande,105,1990,87,00_04,netmigration
Rio Grande,105,1990,805,05_09,expectedpopulation
Rio Grande,105,1990,17.7,05_09,migrationrate
Rio Grande,105,1990,142,05_09,netmigration
Rio Grande,105,1990,891,10_14,expectedpopulation
Rio Grande,105,1990,15.4,10_14,migrationrate
Rio Grande,105,1990,137,10_14,netmigration
Rio Grande,105,1990,986,15_19,expectedpopulation
Rio Grande,105,1990,0,15_19,migrationrate
Rio Grande,105,1990,0,15_19,netmigration
Rio Grande,105,1990,924,20_24,expectedpopulation
Rio Grande,105,1990,-30.3,20_24,migrationrate
Rio Grande,105,1990,-280,20_24,netmigration
Rio Grande,105,1990,789,25_29,expectedpopulation
Rio Grande,105,1990,-18.9,25_29,migrationrate
Rio Grande,105,1990,-149,25_29,netmigration
Rio Grande,105,1990,548,30_34,expectedpopulation
Rio Grande,105,1990,25.8,30_34,migrationrate
Rio Grande,105,1990,141,30_34,netmigration
Rio Grande,105,1990,714,35_39,expectedpopulation
Rio Grande,105,1990,21.5,35_39,migrationrate
Rio Grande,105,1990,154,35_39,netmigration
Rio Grande,105,1990,842,40_44,expectedpopulation
Rio Grande,105,1990,13.1,40_44,migrationrate
Rio Grande,105,1990,110,40_44,netmigration
Rio Grande,105,1990,807,45_49,expectedpopulation
Rio Grande,105,1990,19.8,45_49,migrationrate
Rio Grande,105,1990,160,45_49,netmigration
Rio Grande,105,1990,691,50_54,expectedpopulation
Rio Grande,105,1990,12.9,50_54,migrationrate
Rio Grande,105,1990,89,50_54,netmigration
Rio Grande,105,1990,587,55_59,expectedpopulation
Rio Grande,105,1990,16.8,55_59,migrationrate
Rio Grande,105,1990,98,55_59,netmigration
Rio Grande,105,1990,474,60_64,expectedpopulation
Rio Grande,105,1990,14.4,60_64,migrationrate
Rio Grande,105,1990,68,60_64,netmigration
Rio Grande,105,1990,453,65_69,expectedpopulation
Rio Grande,105,1990,15.1,65_69,migrationrate
Rio Grande,105,1990,68,65_69,netmigration
Rio Grande,105,1990,396,70_74,expectedpopulation
Rio Grande,105,1990,5.9,70_74,migrationrate
Rio Grande,105,1990,23,70_74,netmigration
Rio Grande,105,2000,818,00_04,expectedpopulation
Rio Grande,105,2000,2,00_04,migrationrate
Rio Grande,105,2000,16,00_04,netmigration
Rio Grande,105,2000,862,05_09,expectedpopulation
Rio Grande,105,2000,2.8,05_09,migrationrate
Rio Grande,105,2000,24,05_09,netmigration
Rio Grande,105,2000,906,10_14,expectedpopulation
Rio Grande,105,2000,-8.9,10_14,migrationrate
Rio Grande,105,2000,-81,10_14,netmigration
Rio Grande,105,2000,938,15_19,expectedpopulation
Rio Grande,105,2000,-15.4,15_19,migrationrate
Rio Grande,105,2000,-144,15_19,netmigration
Rio Grande,105,2000,1010,20_24,expectedpopulation
Rio Grande,105,2000,-35.7,20_24,migrationrate
Rio Grande,105,2000,-361,20_24,netmigration
Rio Grande,105,2000,981,25_29,expectedpopulation
Rio Grande,105,2000,-37.7,25_29,migrationrate
Rio Grande,105,2000,-370,25_29,netmigration
Rio Grande,105,2000,655,30_34,expectedpopulation
Rio Grande,105,2000,0.1,30_34,migrationrate
Rio Grande,105,2000,0,30_34,netmigration
Rio Grande,105,2000,637,35_39,expectedpopulation
Rio Grande,105,2000,6.4,35_39,migrationrate
Rio Grande,105,2000,41,35_39,netmigration
Rio Grande,105,2000,694,40_44,expectedpopulation
Rio Grande,105,2000,-0.6,40_44,migrationrate
Rio Grande,105,2000,-4,40_44,netmigration
Rio Grande,105,2000,843,45_49,expectedpopulation
Rio Grande,105,2000,-0.6,45_49,migrationrate
Rio Grande,105,2000,-5,45_49,netmigration
Rio Grande,105,2000,931,50_54,expectedpopulation
Rio Grande,105,2000,2.6,50_54,migrationrate
Rio Grande,105,2000,24,50_54,netmigration
Rio Grande,105,2000,931,55_59,expectedpopulation
Rio Grande,105,2000,2.7,55_59,migrationrate
Rio Grande,105,2000,26,55_59,netmigration
Rio Grande,105,2000,713,60_64,expectedpopulation
Rio Grande,105,2000,4.8,60_64,migrationrate
Rio Grande,105,2000,34,60_64,netmigration
Rio Grande,105,2000,597,65_69,expectedpopulation
Rio Grande,105,2000,6.5,65_69,migrationrate
Rio Grande,105,2000,39,65_69,netmigration
Rio Grande,105,2000,421,70_74,expectedpopulation
Rio Grande,105,2000,-0.2,70_74,migrationrate
Rio Grande,105,2000,0,70_74,netmigration
Rio Grande,105,2010,619.93,00_04,expectedpopulation
Rio Grande,105,2010,2.27,00_04,migrationrate
Rio Grande,105,2010,14,00_04,netmigration
Rio Grande,105,2010,748.92,05_09,expectedpopulation
Rio Grande,105,2010,-5.33,05_09,migrationrate
Rio Grande,105,2010,-40,05_09,netmigration
Rio Grande,105,2010,835.3,10_14,expectedpopulation
Rio Grande,105,2010,-9.25,10_14,migrationrate
Rio Grande,105,2010,-77,10_14,netmigration
Rio Grande,105,2010,888.28,15_19,expectedpopulation
Rio Grande,105,2010,-14.67,15_19,migrationrate
Rio Grande,105,2010,-130,15_19,netmigration
Rio Grande,105,2010,814.8,20_24,expectedpopulation
Rio Grande,105,2010,-20.96,20_24,migrationrate
Rio Grande,105,2010,-171,20_24,netmigration
Rio Grande,105,2010,769.45,25_29,expectedpopulation
Rio Grande,105,2010,-14.09,25_29,migrationrate
Rio Grande,105,2010,-108,25_29,netmigration
Rio Grande,105,2010,633.21,30_34,expectedpopulation
Rio Grande,105,2010,4.55,30_34,migrationrate
Rio Grande,105,2010,29,30_34,netmigration
Rio Grande,105,2010,594.24,35_39,expectedpopulation
Rio Grande,105,2010,25.54,35_39,migrationrate
Rio Grande,105,2010,152,35_39,netmigration
Rio Grande,105,2010,636.21,40_44,expectedpopulation
Rio Grande,105,2010,3.27,40_44,migrationrate
Rio Grande,105,2010,21,40_44,netmigration
Rio Grande,105,2010,659.71,45_49,expectedpopulation
Rio Grande,105,2010,-2.84,45_49,migrationrate
Rio Grande,105,2010,-19,45_49,netmigration
Rio Grande,105,2010,651.86,50_54,expectedpopulation
Rio Grande,105,2010,-5.04,50_54,migrationrate
Rio Grande,105,2010,-33,50_54,netmigration
Rio Grande,105,2010,776.85,55_59,expectedpopulation
Rio Grande,105,2010,-3.71,55_59,migrationrate
Rio Grande,105,2010,-29,55_59,netmigration
Rio Grande,105,2010,855.86,60_64,expectedpopulation
Rio Grande,105,2010,-0.68,60_64,migrationrate
Rio Grande,105,2010,-6,60_64,netmigration
Rio Grande,105,2010,853.02,65_69,expectedpopulation
Rio Grande,105,2010,0.35,65_69,migrationrate
Rio Grande,105,2010,3,65_69,netmigration
Rio Grande,105,2010,633.48,70_74,expectedpopulation
Rio Grande,105,2010,2.13,70_74,migrationrate
Rio Grande,105,2010,14,70_74,netmigration
Routt,107,1950,660,00_04,expectedpopulation
Routt,107,1950,-9.3,00_04,migrationrate
Routt,107,1950,-62,00_04,netmigration
Routt,107,1950,804,05_09,expectedpopulation
Routt,107,1950,-24.5,05_09,migrationrate
Routt,107,1950,-197,05_09,netmigration
Routt,107,1950,1030,10_14,expectedpopulation
Routt,107,1950,-40.4,10_14,migrationrate
Routt,107,1950,-417,10_14,netmigration
Routt,107,1950,962,15_19,expectedpopulation
Routt,107,1950,-51.1,15_19,migrationrate
Routt,107,1950,-492,15_19,netmigration
Routt,107,1950,856,20_24,expectedpopulation
Routt,107,1950,-69.2,20_24,migrationrate
Routt,107,1950,-593,20_24,netmigration
Routt,107,1950,683,25_29,expectedpopulation
Routt,107,1950,-60.6,25_29,migrationrate
Routt,107,1950,-414,25_29,netmigration
Routt,107,1950,542,30_34,expectedpopulation
Routt,107,1950,-40.9,30_34,migrationrate
Routt,107,1950,-222,30_34,netmigration
Routt,107,1950,621,35_39,expectedpopulation
Routt,107,1950,-38,35_39,migrationrate
Routt,107,1950,-236,35_39,netmigration
Routt,107,1950,648,40_44,expectedpopulation
Routt,107,1950,-40.2,40_44,migrationrate
Routt,107,1950,-261,40_44,netmigration
Routt,107,1950,639,45_49,expectedpopulation
Routt,107,1950,-39.5,45_49,migrationrate
Routt,107,1950,-253,45_49,netmigration
Routt,107,1950,565,50_54,expectedpopulation
Routt,107,1950,-37.1,50_54,migrationrate
Routt,107,1950,-210,50_54,netmigration
Routt,107,1950,486,55_59,expectedpopulation
Routt,107,1950,-34.9,55_59,migrationrate
Routt,107,1950,-170,55_59,netmigration
Routt,107,1950,395,60_64,expectedpopulation
Routt,107,1950,-36.2,60_64,migrationrate
Routt,107,1950,-143,60_64,netmigration
Routt,107,1950,362,65_69,expectedpopulation
Routt,107,1950,-28.7,65_69,migrationrate
Routt,107,1950,-104,65_69,netmigration
Routt,107,1950,288,70_74,expectedpopulation
Routt,107,1950,-25.3,70_74,migrationrate
Routt,107,1950,-73,70_74,netmigration
Routt,107,1960,421,00_04,expectedpopulation
Routt,107,1960,17.8,00_04,migrationrate
Routt,107,1960,75,00_04,netmigration
Routt,107,1960,582,05_09,expectedpopulation
Routt,107,1960,19.7,05_09,migrationrate
Routt,107,1960,115,05_09,netmigration
Routt,107,1960,603,10_14,expectedpopulation
Routt,107,1960,11.4,10_14,migrationrate
Routt,107,1960,69,10_14,netmigration
Routt,107,1960,613,15_19,expectedpopulation
Routt,107,1960,6.5,15_19,migrationrate
Routt,107,1960,40,15_19,netmigration
Routt,107,1960,615,20_24,expectedpopulation
Routt,107,1960,-22.2,20_24,migrationrate
Routt,107,1960,-137,20_24,netmigration
Routt,107,1960,463,25_29,expectedpopulation
Routt,107,1960,-5.1,25_29,migrationrate
Routt,107,1960,-24,25_29,netmigration
Routt,107,1960,271,30_34,expectedpopulation
Routt,107,1960,52.7,30_34,migrationrate
Routt,107,1960,143,30_34,netmigration
Routt,107,1960,271,35_39,expectedpopulation
Routt,107,1960,30.9,35_39,migrationrate
Routt,107,1960,84,35_39,netmigration
Routt,107,1960,318,40_44,expectedpopulation
Routt,107,1960,17.6,40_44,migrationrate
Routt,107,1960,56,40_44,netmigration
Routt,107,1960,370,45_49,expectedpopulation
Routt,107,1960,7.8,45_49,migrationrate
Routt,107,1960,29,45_49,netmigration
Routt,107,1960,369,50_54,expectedpopulation
Routt,107,1960,0.2,50_54,migrationrate
Routt,107,1960,1,50_54,netmigration
Routt,107,1960,354,55_59,expectedpopulation
Routt,107,1960,-7.9,55_59,migrationrate
Routt,107,1960,-28,55_59,netmigration
Routt,107,1960,319,60_64,expectedpopulation
Routt,107,1960,-13.1,60_64,migrationrate
Routt,107,1960,-42,60_64,netmigration
Routt,107,1960,263,65_69,expectedpopulation
Routt,107,1960,-19,65_69,migrationrate
Routt,107,1960,-50,65_69,netmigration
Routt,107,1960,190,70_74,expectedpopulation
Routt,107,1960,-8.9,70_74,migrationrate
Routt,107,1960,-17,70_74,netmigration
Routt,107,1970,979,00_04,expectedpopulation
Routt,107,1970,7.7,00_04,migrationrate
Routt,107,1970,76,00_04,netmigration
Routt,107,1970,617,05_09,expectedpopulation
Routt,107,1970,52.8,05_09,migrationrate
Routt,107,1970,326,05_09,netmigration
Routt,107,1970,509,10_14,expectedpopulation
Routt,107,1970,83.4,10_14,migrationrate
Routt,107,1970,425,10_14,netmigration
Routt,107,1970,713,15_19,expectedpopulation
Routt,107,1970,37.7,15_19,migrationrate
Routt,107,1970,269,15_19,netmigration
Routt,107,1970,681,20_24,expectedpopulation
Routt,107,1970,136.5,20_24,migrationrate
Routt,107,1970,930,20_24,netmigration
Routt,107,1970,668,25_29,expectedpopulation
Routt,107,1970,251.7,25_29,migrationrate
Routt,107,1970,1682,25_29,netmigration
Routt,107,1970,493,30_34,expectedpopulation
Routt,107,1970,275,30_34,migrationrate
Routt,107,1970,1356,30_34,netmigration
Routt,107,1970,451,35_39,expectedpopulation
Routt,107,1970,137.2,35_39,migrationrate
Routt,107,1970,619,35_39,netmigration
Routt,107,1970,418,40_44,expectedpopulation
Routt,107,1970,60.2,40_44,migrationrate
Routt,107,1970,252,40_44,netmigration
Routt,107,1970,355,45_49,expectedpopulation
Routt,107,1970,20,45_49,migrationrate
Routt,107,1970,71,45_49,netmigration
Routt,107,1970,365,50_54,expectedpopulation
Routt,107,1970,13.1,50_54,migrationrate
Routt,107,1970,48,50_54,netmigration
Routt,107,1970,384,55_59,expectedpopulation
Routt,107,1970,-7.2,55_59,migrationrate
Routt,107,1970,-28,55_59,netmigration
Routt,107,1970,338,60_64,expectedpopulation
Routt,107,1970,-15,60_64,migrationrate
Routt,107,1970,-51,60_64,netmigration
Routt,107,1970,282,65_69,expectedpopulation
Routt,107,1970,-28,65_69,migrationrate
Routt,107,1970,-79,65_69,netmigration
Routt,107,1970,218,70_74,expectedpopulation
Routt,107,1970,-26.1,70_74,migrationrate
Routt,107,1970,-57,70_74,netmigration
Routt,107,1980,1021,00_04,expectedpopulation
Routt,107,1980,2.9,00_04,migrationrate
Routt,107,1980,30,00_04,netmigration
Routt,107,1980,1302,05_09,expectedpopulation
Routt,107,1980,-13.1,05_09,migrationrate
Routt,107,1980,-171,05_09,netmigration
Routt,107,1980,1054,10_14,expectedpopulation
Routt,107,1980,-6.6,10_14,migrationrate
Routt,107,1980,-70,10_14,netmigration
Routt,107,1980,946,15_19,expectedpopulation
Routt,107,1980,-11.2,15_19,migrationrate
Routt,107,1980,-106,15_19,netmigration
Routt,107,1980,936,20_24,expectedpopulation
Routt,107,1980,11.5,20_24,migrationrate
Routt,107,1980,108,20_24,netmigration
Routt,107,1980,989,25_29,expectedpopulation
Routt,107,1980,33.4,25_29,migrationrate
Routt,107,1980,330,25_29,netmigration
Routt,107,1980,1597,30_34,expectedpopulation
Routt,107,1980,6.5,30_34,migrationrate
Routt,107,1980,104,30_34,netmigration
Routt,107,1980,2329,35_39,expectedpopulation
Routt,107,1980,-17.6,35_39,migrationrate
Routt,107,1980,-410,35_39,netmigration
Routt,107,1980,1827,40_44,expectedpopulation
Routt,107,1980,-21.6,40_44,migrationrate
Routt,107,1980,-395,40_44,netmigration
Routt,107,1980,1052,45_49,expectedpopulation
Routt,107,1980,-26.7,45_49,migrationrate
Routt,107,1980,-281,45_49,netmigration
Routt,107,1980,644,50_54,expectedpopulation
Routt,107,1980,-10.9,50_54,migrationrate
Routt,107,1980,-70,50_54,netmigration
Routt,107,1980,399,55_59,expectedpopulation
Routt,107,1980,-2.7,55_59,migrationrate
Routt,107,1980,-10,55_59,netmigration
Routt,107,1980,373,60_64,expectedpopulation
Routt,107,1980,-12.1,60_64,migrationrate
Routt,107,1980,-45,60_64,netmigration
Routt,107,1980,303,65_69,expectedpopulation
Routt,107,1980,-2.7,65_69,migrationrate
Routt,107,1980,-8,65_69,netmigration
Routt,107,1980,224,70_74,expectedpopulation
Routt,107,1980,-6.3,70_74,migrationrate
Routt,107,1980,-14,70_74,netmigration
Routt,107,1990,930,00_04,expectedpopulation
Routt,107,1990,21.1,00_04,migrationrate
Routt,107,1990,196,00_04,netmigration
Routt,107,1990,907,05_09,expectedpopulation
Routt,107,1990,36.1,05_09,migrationrate
Routt,107,1990,327,05_09,netmigration
Routt,107,1990,1063,10_14,expectedpopulation
Routt,107,1990,25,10_14,migrationrate
Routt,107,1990,266,10_14,netmigration
Routt,107,1990,1133,15_19,expectedpopulation
Routt,107,1990,17,15_19,migrationrate
Routt,107,1990,193,15_19,netmigration
Routt,107,1990,970,20_24,expectedpopulation
Routt,107,1990,55,20_24,migrationrate
Routt,107,1990,534,20_24,netmigration
Routt,107,1990,839,25_29,expectedpopulation
Routt,107,1990,109.7,25_29,migrationrate
Routt,107,1990,921,25_29,netmigration
Routt,107,1990,1044,30_34,expectedpopulation
Routt,107,1990,61.8,30_34,migrationrate
Routt,107,1990,646,30_34,netmigration
Routt,107,1990,1305,35_39,expectedpopulation
Routt,107,1990,32.6,35_39,migrationrate
Routt,107,1990,425,35_39,netmigration
Routt,107,1990,1670,40_44,expectedpopulation
Routt,107,1990,27.4,40_44,migrationrate
Routt,107,1990,458,40_44,netmigration
Routt,107,1990,1894,45_49,expectedpopulation
Routt,107,1990,14,45_49,migrationrate
Routt,107,1990,266,45_49,netmigration
Routt,107,1990,1424,50_54,expectedpopulation
Routt,107,1990,11.8,50_54,migrationrate
Routt,107,1990,168,50_54,netmigration
Routt,107,1990,753,55_59,expectedpopulation
Routt,107,1990,13.1,55_59,migrationrate
Routt,107,1990,99,55_59,netmigration
Routt,107,1990,557,60_64,expectedpopulation
Routt,107,1990,3.7,60_64,migrationrate
Routt,107,1990,20,60_64,netmigration
Routt,107,1990,367,65_69,expectedpopulation
Routt,107,1990,-5.4,65_69,migrationrate
Routt,107,1990,-19,65_69,netmigration
Routt,107,1990,286,70_74,expectedpopulation
Routt,107,1990,-14.1,70_74,migrationrate
Routt,107,1990,-40,70_74,netmigration
Routt,107,2000,1222,00_04,expectedpopulation
Routt,107,2000,10.1,00_04,migrationrate
Routt,107,2000,124,00_04,netmigration
Routt,107,2000,1126,05_09,expectedpopulation
Routt,107,2000,23.4,05_09,migrationrate
Routt,107,2000,263,05_09,netmigration
Routt,107,2000,1111,10_14,expectedpopulation
Routt,107,2000,23.7,10_14,migrationrate
